Produktbereich,PB_BEZ,Teilplan,PG_BEZ,Bezirk,Bezeichnung,Teilplanzeile,Ergebnis 2010,Plan 2011,Plan 2012,Plan 2013,Plan 2014,Plan 2015
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,04 - öffentl.rechtl. Leistungsentgelte,-2615547,-3071217,-2792516,-2956639,-2967031,-2979728
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,05 - privatrechtl. Leistungsentgelte,0,0,-31,-31,-31,-31
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,06 - Kostenerstattungen und Umlagen,-1814768,-1292519,-1386574,-1480628,-1482374,-1482374
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,07 - sonstige ordentliche Erträge,-49621,-23190,-24820,-24850,-24890,-24917
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,10 = ordentliche Erträge,-11319178,-10975360,-13796025,-14611678,-14900473,-14939267
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,11 - Personalaufwendungen,19031554,21670185,20988847,24255640,25214118,26088770
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,13 - Aufwendungen für Sach- und Dienstleistungen,1475419,1220321,1689755,1694653,1697102,1697102
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,14 - Bilanzielle Abschreibungen,279413,303496,663999,690946,697532,704250
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,15 - Transferaufwendungen,0,0,0,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,16 - sonstige ordentl. Aufwendungen,3895705,4023406,4146380,4155581,4156770,4156770
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,17 = ordentliche Aufwendungen,24682091,27217408,27488980,30796819,31765522,32646892
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),13362913,16242047,13692955,16185142,16865049,17707626
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,22 = ordentliches Jahresergebnis (18 und 21),13362913,16242047,13692955,16185142,16865049,17707626
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),13362913,16242047,13692955,16185142,16865049,17707626
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),637361,642141,638217,684566,718394,742381
06,"Kinder-, Jugend- und Familienhilfe",0603,Kindertagesbetreuung,9,Mühlheim,28 = Jahresergebnis,14000275,16884189,14331172,16869708,17583443,18450006
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,1,Innenstadt,14 - Bilanzielle Abschreibungen,0,160,320,320,320,320
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,1,Innenstadt,15 - Transferaufwendungen,20387,25200,26800,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,1,Innenstadt,17 = ordentliche Aufwendungen,20387,25360,27120,320,320,320
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,1,Innenstadt,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),20387,25360,27120,320,320,320
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,1,Innenstadt,22 = ordentliches Jahresergebnis (18 und 21),20387,25360,27120,320,320,320
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,1,Innenstadt,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),20387,25360,27120,320,320,320
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,1,Innenstadt,28 = Jahresergebnis,20387,25360,27120,320,320,320
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,2,Rodenkirchen,14 - Bilanzielle Abschreibungen,0,100,200,200,200,200
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,2,Rodenkirchen,15 - Transferaufwendungen,12493,16600,17600,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,2,Rodenkirchen,17 = ordentliche Aufwendungen,12493,16700,17800,200,200,200
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,2,Rodenkirchen,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),12493,16700,17800,200,200,200
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,2,Rodenkirchen,22 = ordentliches Jahresergebnis (18 und 21),12493,16700,17800,200,200,200
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,2,Rodenkirchen,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),12493,16700,17800,200,200,200
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,2,Rodenkirchen,28 = Jahresergebnis,12493,16700,17800,200,200,200
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,3,Lindenthal,03 - sonstige Transfererträge,-1000,0,0,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,3,Lindenthal,10 = ordentliche Erträge,-1000,0,0,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,3,Lindenthal,15 - Transferaufwendungen,9400,29600,29600,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,3,Lindenthal,17 = ordentliche Aufwendungen,9400,29600,29600,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,3,Lindenthal,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),8400,29600,29600,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,3,Lindenthal,22 = ordentliches Jahresergebnis (18 und 21),8400,29600,29600,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,3,Lindenthal,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),8400,29600,29600,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,3,Lindenthal,28 = Jahresergebnis,8400,29600,29600,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,4,Ehrenfeld,14 - Bilanzielle Abschreibungen,0,1000,1100,1100,1100,1100
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,4,Ehrenfeld,15 - Transferaufwendungen,16550,15700,16700,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,4,Ehrenfeld,17 = ordentliche Aufwendungen,16550,16700,17800,1100,1100,1100
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,4,Ehrenfeld,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),16550,16700,17800,1100,1100,1100
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,4,Ehrenfeld,22 = ordentliches Jahresergebnis (18 und 21),16550,16700,17800,1100,1100,1100
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,4,Ehrenfeld,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),16550,16700,17800,1100,1100,1100
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,4,Ehrenfeld,28 = Jahresergebnis,16550,16700,17800,1100,1100,1100
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,5,Nippes,14 - Bilanzielle Abschreibungen,0,810,1620,1620,1620,1620
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,5,Nippes,15 - Transferaufwendungen,16315,22000,30100,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,5,Nippes,17 = ordentliche Aufwendungen,16315,22810,31720,1620,1620,1620
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,5,Nippes,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),16315,22810,31720,1620,1620,1620
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,5,Nippes,22 = ordentliches Jahresergebnis (18 und 21),16315,22810,31720,1620,1620,1620
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,5,Nippes,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),16315,22810,31720,1620,1620,1620
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,5,Nippes,28 = Jahresergebnis,16315,22810,31720,1620,1620,1620
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,6,Chorweiler,14 - Bilanzielle Abschreibungen,0,600,1200,1800,1800,1800
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,6,Chorweiler,15 - Transferaufwendungen,19370,17400,17350,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,6,Chorweiler,17 = ordentliche Aufwendungen,19370,18000,18550,1800,1800,1800
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,6,Chorweiler,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),19370,18000,18550,1800,1800,1800
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,6,Chorweiler,22 = ordentliches Jahresergebnis (18 und 21),19370,18000,18550,1800,1800,1800
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,6,Chorweiler,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),19370,18000,18550,1800,1800,1800
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,6,Chorweiler,28 = Jahresergebnis,19370,18000,18550,1800,1800,1800
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,7,Porz,15 - Transferaufwendungen,21550,23900,23500,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,7,Porz,17 = ordentliche Aufwendungen,21550,23900,23500,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,7,Porz,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),21550,23900,23500,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,7,Porz,22 = ordentliches Jahresergebnis (18 und 21),21550,23900,23500,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,7,Porz,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),21550,23900,23500,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,7,Porz,28 = Jahresergebnis,21550,23900,23500,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,8,Kalk,15 - Transferaufwendungen,29860,25000,25000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,8,Kalk,17 = ordentliche Aufwendungen,29860,25000,25000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,8,Kalk,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),29860,25000,25000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,8,Kalk,22 = ordentliches Jahresergebnis (18 und 21),29860,25000,25000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,8,Kalk,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),29860,25000,25000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,8,Kalk,28 = Jahresergebnis,29860,25000,25000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,9,Mühlheim,15 - Transferaufwendungen,37325,32200,32000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,9,Mühlheim,17 = ordentliche Aufwendungen,37325,32200,32000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,9,Mühlheim,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),37325,32200,32000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,9,Mühlheim,22 = ordentliches Jahresergebnis (18 und 21),37325,32200,32000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,9,Mühlheim,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),37325,32200,32000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0604,Kinder- und Jugendarbeit,9,Mühlheim,28 = Jahresergebnis,37325,32200,32000,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0605,familienbezogene Beratung und Behandlung,9,Mühlheim,02 - Zuwendungen und allg. Umlagen,2484,0,0,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0605,familienbezogene Beratung und Behandlung,9,Mühlheim,10 = ordentliche Erträge,2484,0,0,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0605,familienbezogene Beratung und Behandlung,9,Mühlheim,13 - Aufwendungen für Sach- und Dienstleistungen,14244,4500,13000,13000,13000,13000
06,"Kinder-, Jugend- und Familienhilfe",0605,familienbezogene Beratung und Behandlung,9,Mühlheim,17 = ordentliche Aufwendungen,14244,4500,13000,13000,13000,13000
06,"Kinder-, Jugend- und Familienhilfe",0605,familienbezogene Beratung und Behandlung,9,Mühlheim,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),16728,4500,13000,13000,13000,13000
06,"Kinder-, Jugend- und Familienhilfe",0605,familienbezogene Beratung und Behandlung,9,Mühlheim,22 = ordentliches Jahresergebnis (18 und 21),16728,4500,13000,13000,13000,13000
06,"Kinder-, Jugend- und Familienhilfe",0605,familienbezogene Beratung und Behandlung,9,Mühlheim,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),16728,4500,13000,13000,13000,13000
06,"Kinder-, Jugend- und Familienhilfe",0605,familienbezogene Beratung und Behandlung,9,Mühlheim,28 = Jahresergebnis,16728,4500,13000,13000,13000,13000
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,07 - sonstige ordentliche Erträge,-2500,0,0,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,10 = ordentliche Erträge,-2500,0,0,0,0,0
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,11 - Personalaufwendungen,1660575,1821434,1706205,1914190,2007326,2084161
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,13 - Aufwendungen für Sach- und Dienstleistungen,79033,80480,90340,90340,90340,90340
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,14 - Bilanzielle Abschreibungen,30967,33441,29027,29607,30200,30804
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,15 - Transferaufwendungen,6177506,6382380,7896461,8291285,8705849,9141141
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,16 - sonstige ordentl. Aufwendungen,312179,357123,368056,368056,368056,368056
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,17 = ordentliche Aufwendungen,8260260,8674859,10090090,10693479,11201771,11714502
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),8257760,8674859,10090090,10693479,11201771,11714502
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,22 = ordentliches Jahresergebnis (18 und 21),8257760,8674859,10090090,10693479,11201771,11714502
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),8257760,8674859,10090090,10693479,11201771,11714502
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),94560,65829,84115,84115,84115,84115
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,1,Innenstadt,28 = Jahresergebnis,8352320,8740687,10174205,10777594,11285886,11798617
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,11 - Personalaufwendungen,1623298,1732489,1534938,1728398,1814497,1884914
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,13 - Aufwendungen für Sach- und Dienstleistungen,3207,4938,4604,4604,4604,4604
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,14 - Bilanzielle Abschreibungen,10732,29152,3378,3446,3515,3585
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,15 - Transferaufwendungen,9506938,8809009,11386549,11955877,12553670,13181354
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,16 - sonstige ordentl. Aufwendungen,276245,290280,322528,322528,322528,322528
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,17 = ordentliche Aufwendungen,11420420,10865868,13251998,14014853,14698814,15396985
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),11420420,10865868,13251998,14014853,14698814,15396985
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,22 = ordentliches Jahresergebnis (18 und 21),11420420,10865868,13251998,14014853,14698814,15396985
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),11420420,10865868,13251998,14014853,14698814,15396985
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),75291,60195,84374,84374,84374,84374
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,2,Rodenkirchen,28 = Jahresergebnis,11495711,10926062,13336371,14099226,14783188,15481359
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,11 - Personalaufwendungen,1542126,1653960,1543251,1721992,1804831,1872415
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,13 - Aufwendungen für Sach- und Dienstleistungen,850,2232,2098,2098,2098,2098
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,14 - Bilanzielle Abschreibungen,29701,16056,38402,39170,39953,40752
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,15 - Transferaufwendungen,7087391,13079301,9083448,9537621,10014502,10515227
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,16 - sonstige ordentl. Aufwendungen,284339,314271,330788,330788,330788,330788
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,17 = ordentliche Aufwendungen,8944406,15065821,10997987,11631668,12192173,12761280
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),8944406,15065821,10997987,11631668,12192173,12761280
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,22 = ordentliches Jahresergebnis (18 und 21),8944406,15065821,10997987,11631668,12192173,12761280
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),8944406,15065821,10997987,11631668,12192173,12761280
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),73849,57455,71926,71926,71926,71926
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,3,Lindenthal,28 = Jahresergebnis,9018256,15123276,11069913,11703594,12264099,12833206
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,4,Ehrenfeld,11 - Personalaufwendungen,2281418,2480441,2642389,2936255,3074715,3191539
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,4,Ehrenfeld,13 - Aufwendungen für Sach- und Dienstleistungen,1989,3187,2996,2996,2996,2996
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,4,Ehrenfeld,14 - Bilanzielle Abschreibungen,3593,0,6208,6333,6459,6588
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,4,Ehrenfeld,15 - Transferaufwendungen,14962120,12943631,17063632,17916813,18812654,19753287
06,"Kinder-, Jugend- und Familienhilfe",0606,Hilfe für junge Menschen und ihre Familien,4,Ehrenfeld,16 - sonstige ordentl. Aufwendungen,273743,295468,323798,323798,323798,323798
