Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
06;Kinder-, Jugend- und Familienhilfe;0602;Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0602;Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0602;Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz;22 = ordentliches Jahresergebnis (18 und 21);-417429;-243233;-223778;-265939;-312187;-357446
06;Kinder-, Jugend- und Familienhilfe;0602;Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz;23 - außerordentliche Erträge;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0602;Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0602;Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0602;Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-417429;-243233;-223778;-265939;-312187;-357446
06;Kinder-, Jugend- und Familienhilfe;0602;Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0602;Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz;28 = Jahresergebnis;-417429;-243233;-223778;-265939;-312187;-357446
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;02 - Zuwendungen und allg. Umlagen;97573225;97337986;131883614;140231453;143775770;142799559
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;03 - sonstige Transfererträge;1077668;362700;252700;252700;252700;252700
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;04 - öffentl.rechtl. Leistungsentgelte;31826830;37633300;35344804;38918926;40012752;40012752
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;05 - privatrechtl. Leistungsentgelte;1093987;978200;978200;978200;978200;978200
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;06 - Kostenerstattungen und Umlagen;9017738;5626100;6035500;6444900;6452500;6452500
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;07 - sonstige ordentliche Erträge;1087988;565453;4542940;4632059;4722960;4815679
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;09 - Bestandsveränderungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;10 = ordentliche Erträge;141677435;142503739;179037758;191458238;196194882;195311390
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;11 - Personalaufwendungen;123965406;140512507;140169378;161835667;168245820;172876020
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;13 - Aufwendungen für Sach- und Dienstleistungen;10349978;8383311;11881600;11976824;11990307;11673723
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;14 - Bilanzielle Abschreibungen;2696808;3124690;5476265;5689259;5752676;5817363
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;15 - Transferaufwendungen;129106989;141740094;172086967;188090622;198277387;200746668
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;16 - sonstige ordentl. Aufwendungen;32018297;29294665;33685625;33666674;33344798;33429590
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;17 = ordentliche Aufwendungen;298137478;323055267;363299834;401259046;417610987;424543363
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-156460043;-180551527;-184262077;-209800809;-221416105;-229231972
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;19 - Finanzerträge;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;22 = ordentliches Jahresergebnis (18 und 21);-156460043;-180551527;-184262077;-209800809;-221416105;-229231972
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;23 - außerordentliche Erträge;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-156460043;-180551527;-184262077;-209800809;-221416105;-229231972
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);4192187;4182636;4365212;4658095;4871851;5023436
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;28 = Jahresergebnis;-160652230;-184734163;-188627288;-214458904;-226287957;-234255408
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;02 - Zuwendungen und allg. Umlagen;2175529;2034060;2098339;2042235;2042638;2043050
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;03 - sonstige Transfererträge;681954;252400;388333;444833;444833;444833
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;05 - privatrechtl. Leistungsentgelte;49316;50100;50100;50100;50100;50100
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;06 - Kostenerstattungen und Umlagen;36;0;8217734;8254960;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;07 - sonstige ordentliche Erträge;264789;300;300;300;300;300
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;09 - Bestandsveränderungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;10 = ordentliche Erträge;3171623;2336860;10754807;10792428;2537872;2538283
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;11 - Personalaufwendungen;5434639;5420166;7323655;8073036;6706497;6969733
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;12 - Versorgungsaufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;13 - Aufwendungen für Sach- und Dienstleistungen;473321;332580;484018;484018;440013;440013
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;14 - Bilanzielle Abschreibungen;591507;535022;535430;546414;548249;559113
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;15 - Transferaufwendungen;22924820;23491927;27950281;27526031;23466305;23466305
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;16 - sonstige ordentl. Aufwendungen;928918;542790;945976;947794;890408;892299
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;17 = ordentliche Aufwendungen;30353205;30322486;37239360;37577293;32051472;32327463
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-27181583;-27985626;-26484553;-26784865;-29513600;-29789180
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;19 - Finanzerträge;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;22 = ordentliches Jahresergebnis (18 und 21);-27181583;-27985626;-26484553;-26784865;-29513600;-29789180
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;23 - außerordentliche Erträge;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-27181583;-27985626;-26484553;-26784865;-29513600;-29789180
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);205729;159066;224294;224294;224294;224294
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;28 = Jahresergebnis;-27387311;-28144692;-26708847;-27009159;-29737894;-30013473
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;02 - Zuwendungen und allg. Umlagen;311319;329100;294400;294400;294400;294400
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;03 - sonstige Transfererträge;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;05 - privatrechtl. Leistungsentgelte;31256;43100;73350;73350;73350;73350
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;06 - Kostenerstattungen und Umlagen;4804;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;07 - sonstige ordentliche Erträge;21789;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;09 - Bestandsveränderungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;10 = ordentliche Erträge;369168;372200;367750;367750;367750;367750
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;11 - Personalaufwendungen;3789573;4018387;3604022;3974240;4279080;4406705
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;13 - Aufwendungen für Sach- und Dienstleistungen;152594;158075;142640;142640;142640;142640
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;14 - Bilanzielle Abschreibungen;35290;43212;43212;43212;43212;43212
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;15 - Transferaufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;16 - sonstige ordentl. Aufwendungen;607779;706271;664085;664085;664085;664085
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;17 = ordentliche Aufwendungen;4585236;4925945;4453959;4824177;5129016;5256642
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-4216067;-4553745;-4086209;-4456427;-4761266;-4888892
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;19 - Finanzerträge;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;22 = ordentliches Jahresergebnis (18 und 21);-4216067;-4553745;-4086209;-4456427;-4761266;-4888892
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;23 - außerordentliche Erträge;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-4216067;-4553745;-4086209;-4456427;-4761266;-4888892
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);117272;73946;125252;125252;125252;125252
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;28 = Jahresergebnis;-4333340;-4627691;-4211461;-4581678;-4886518;-5014144
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;02 - Zuwendungen und allg. Umlagen;336051;242800;242800;242800;242800;242800
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;03 - sonstige Transfererträge;13788313;13496571;14276502;15812031;16233473;17621090
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;04 - öffentl.rechtl. Leistungsentgelte;76899;147300;147300;147300;147300;147300
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;05 - privatrechtl. Leistungsentgelte;4038;600;600;600;600;600
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;06 - Kostenerstattungen und Umlagen;26604;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;07 - sonstige ordentliche Erträge;50948;30165;30165;30165;30165;30165
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;09 - Bestandsveränderungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;10 = ordentliche Erträge;14282854;13917436;14697367;16232896;16654338;18041955
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;11 - Personalaufwendungen;32403129;32742385;34438584;38339901;40191352;41757931
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;12 - Versorgungsaufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;13 - Aufwendungen für Sach- und Dienstleistungen;240936;653159;436558;450113;450113;450113
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;14 - Bilanzielle Abschreibungen;253422;162926;211011;215232;219537;223928
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;15 - Transferaufwendungen;133469204;136386595;157381740;163946470;169146570;175739351
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;16 - sonstige ordentl. Aufwendungen;4731321;4267933;4653180;4653180;4653180;4653180
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;17 = ordentliche Aufwendungen;171098012;174212998;197121073;207604895;214660752;222824502
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-156815158;-160295561;-182423705;-191371999;-198006414;-204782547
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;19 - Finanzerträge;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;22 = ordentliches Jahresergebnis (18 und 21);-156815158;-160295561;-182423705;-191371999;-198006414;-204782547
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;23 - außerordentliche Erträge;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-156815158;-160295561;-182423705;-191371999;-198006414;-204782547
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1381622;1091424;1583966;1583966;1583966;1583966
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;28 = Jahresergebnis;-158196780;-161386986;-184007672;-192955965;-199590380;-206366513
07;Gesundheitsdienste;0701;Gesundheitsdienste ;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;02 - Zuwendungen und allg. Umlagen;1612935;1763443;1710443;1701693;1675443;1675443
07;Gesundheitsdienste;0701;Gesundheitsdienste ;03 - sonstige Transfererträge;233668;255600;255600;255600;255600;255600
07;Gesundheitsdienste;0701;Gesundheitsdienste ;04 - öffentl.rechtl. Leistungsentgelte;1132345;2845435;2332935;2332935;2332935;2332935
07;Gesundheitsdienste;0701;Gesundheitsdienste ;05 - privatrechtl. Leistungsentgelte;11936;164600;179000;179000;179000;179000
07;Gesundheitsdienste;0701;Gesundheitsdienste ;06 - Kostenerstattungen und Umlagen;7362;0;70000;70000;70000;70000
07;Gesundheitsdienste;0701;Gesundheitsdienste ;07 - sonstige ordentliche Erträge;360973;24200;30950;44450;44450;44450
07;Gesundheitsdienste;0701;Gesundheitsdienste ;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;09 - Bestandsveränderungen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;10 = ordentliche Erträge;3359219;5053278;4578928;4583678;4557428;4557428
07;Gesundheitsdienste;0701;Gesundheitsdienste ;11 - Personalaufwendungen;14095950;14126892;14493463;15971638;16699374;17293947
07;Gesundheitsdienste;0701;Gesundheitsdienste ;12 - Versorgungsaufwendungen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;13 - Aufwendungen für Sach- und Dienstleistungen;819146;797169;881411;881411;881411;881411
07;Gesundheitsdienste;0701;Gesundheitsdienste ;14 - Bilanzielle Abschreibungen;96694;254621;285941;205761;205761;205761
07;Gesundheitsdienste;0701;Gesundheitsdienste ;15 - Transferaufwendungen;15664501;15969835;15837310;15562935;15536685;15536685
07;Gesundheitsdienste;0701;Gesundheitsdienste ;16 - sonstige ordentl. Aufwendungen;2568966;2864302;2827201;2812201;2812201;2812201
07;Gesundheitsdienste;0701;Gesundheitsdienste ;17 = ordentliche Aufwendungen;33245257;34012820;34325326;35433946;36135432;36730005
07;Gesundheitsdienste;0701;Gesundheitsdienste ;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-29886037;-28959542;-29746398;-30850268;-31578004;-32172577
07;Gesundheitsdienste;0701;Gesundheitsdienste ;19 - Finanzerträge;0;0;0;0;0;0
