Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
07;Gesundheitsdienste;0701;Gesundheitsdienste ;12 - Versorgungsaufwendungen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;13 - Aufwendungen für Sach- und Dienstleistungen;819.146;797.169;881.411;881.411;881.411;881.411
07;Gesundheitsdienste;0701;Gesundheitsdienste ;14 - Bilanzielle Abschreibungen;96.694;254.621;285.941;205.761;205.761;205.761
07;Gesundheitsdienste;0701;Gesundheitsdienste ;15 - Transferaufwendungen;15.664.501;15.969.835;15.837.310;15.562.935;15.536.685;15.536.685
07;Gesundheitsdienste;0701;Gesundheitsdienste ;16 - sonstige ordentl. Aufwendungen;2.568.966;2.864.302;2.827.201;2.812.201;2.812.201;2.812.201
07;Gesundheitsdienste;0701;Gesundheitsdienste ;17 = ordentliche Aufwendungen;33.245.257;34.012.820;34.325.326;35.433.946;36.135.432;36.730.005
07;Gesundheitsdienste;0701;Gesundheitsdienste ;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-29.886.037;-28.959.542;-29.746.398;-30.850.268;-31.578.004;-32.172.577
07;Gesundheitsdienste;0701;Gesundheitsdienste ;19 - Finanzerträge;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;22 = ordentliches Jahresergebnis (18 und 21);-29.886.037;-28.959.542;-29.746.398;-30.850.268;-31.578.004;-32.172.577
07;Gesundheitsdienste;0701;Gesundheitsdienste ;23 - außerordentliche Erträge;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-29.886.037;-28.959.542;-29.746.398;-30.850.268;-31.578.004;-32.172.577
07;Gesundheitsdienste;0701;Gesundheitsdienste ;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);640.878;350.267;701.490;701.490;701.490;701.490
07;Gesundheitsdienste;0701;Gesundheitsdienste ;28 = Jahresergebnis;-30.526.915;-29.309.808;-30.447.887;-31.551.757;-32.279.493;-32.874.067
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;02 - Zuwendungen und allg. Umlagen;1.924.551;861.355;901.355;901.355;901.355;861.355
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;03 - sonstige Transfererträge;500;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;04 - öffentl.rechtl. Leistungsentgelte;246.116;312.000;312.000;338.159;338.159;338.159
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;05 - privatrechtl. Leistungsentgelte;994.216;791.160;785.160;785.160;785.160;785.160
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;06 - Kostenerstattungen und Umlagen;2.202;70.000;70.000;70.000;70.000;70.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;07 - sonstige ordentliche Erträge;515.693;122.200;122.200;122.200;122.200;122.200
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;09 - Bestandsveränderungen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;10 = ordentliche Erträge;3.683.278;2.156.715;2.190.715;2.216.874;2.216.874;2.176.874
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;11 - Personalaufwendungen;7.503.882;6.743.791;7.055.668;7.782.489;8.141.425;8.435.665
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;12 - Versorgungsaufwendungen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;13 - Aufwendungen für Sach- und Dienstleistungen;4.273.812;4.746.454;4.700.050;4.690.050;4.690.050;4.690.050
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;14 - Bilanzielle Abschreibungen;4.843.557;2.878.716;4.822.196;5.183.796;5.545.396;5.906.996
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;15 - Transferaufwendungen;7.509.488;9.989.484;10.088.790;11.915.351;9.713.052;10.181.527
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;16 - sonstige ordentl. Aufwendungen;2.290.303;1.626.620;1.796.114;1.471.114;1.496.114;1.346.114
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;17 = ordentliche Aufwendungen;26.421.042;25.985.065;28.462.818;31.042.801;29.586.037;30.560.353
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-22.737.764;-23.828.350;-26.272.103;-28.825.927;-27.369.163;-28.383.479
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;19 - Finanzerträge;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;22 = ordentliches Jahresergebnis (18 und 21);-22.737.764;-23.828.350;-26.272.103;-28.825.927;-27.369.163;-28.383.479
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;23 - außerordentliche Erträge;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-22.737.764;-23.828.350;-26.272.103;-28.825.927;-27.369.163;-28.383.479
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);281.919;280.106;292.447;292.447;292.447;292.447
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;28 = Jahresergebnis;-23.019.683;-24.108.455;-26.564.550;-29.118.373;-27.661.610;-28.675.925
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;02 - Zuwendungen und allg. Umlagen;315.053;199.000;231.000;41.000;231.000;41.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;03 - sonstige Transfererträge;10.000;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;04 - öffentl.rechtl. Leistungsentgelte;3.336;4.000;4.000;4.000;4.000;4.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;05 - privatrechtl. Leistungsentgelte;0;100;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;06 - Kostenerstattungen und Umlagen;2.798;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;07 - sonstige ordentliche Erträge;69.510;15.700;25.800;25.800;25.800;25.800
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;09 - Bestandsveränderungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;10 = ordentliche Erträge;400.698;218.800;260.800;70.800;260.800;70.800
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;11 - Personalaufwendungen;4.585.273;4.809.283;5.134.222;5.635.075;5.927.981;6.185.948
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;13 - Aufwendungen für Sach- und Dienstleistungen;720.635;1.198.830;1.985.726;1.360.746;1.377.406;1.147.406
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;14 - Bilanzielle Abschreibungen;33.858;69.320;69.320;69.320;69.320;69.320
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;15 - Transferaufwendungen;70.146;44.500;44.500;44.500;44.500;44.500
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;16 - sonstige ordentl. Aufwendungen;623.987;589.393;657.869;658.429;657.869;657.869
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;17 = ordentliche Aufwendungen;6.033.899;6.711.326;7.891.636;7.768.070;8.077.076;8.105.043
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-5.633.201;-6.492.526;-7.630.836;-7.697.270;-7.816.276;-8.034.243
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;19 - Finanzerträge;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;22 = ordentliches Jahresergebnis (18 und 21);-5.633.201;-6.492.526;-7.630.836;-7.697.270;-7.816.276;-8.034.243
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;23 - außerordentliche Erträge;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-5.633.201;-6.492.526;-7.630.836;-7.697.270;-7.816.276;-8.034.243
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);181.829;150.494;168.187;168.187;168.187;168.187
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;28 = Jahresergebnis;-5.815.030;-6.643.020;-7.799.023;-7.865.457;-7.984.462;-8.202.430
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;02 - Zuwendungen und allg. Umlagen;1.097.399;3.548.132;4.383.919;7.344.762;3.325.070;105.300
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;03 - sonstige Transfererträge;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;04 - öffentl.rechtl. Leistungsentgelte;7.061;601.000;603.000;603.000;603.000;603.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;05 - privatrechtl. Leistungsentgelte;100.240;101.310;101.250;101.250;101.250;1.250
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;07 - sonstige ordentliche Erträge;522.376;242.710;231.744;283.375;273.258;253.843
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;09 - Bestandsveränderungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;10 = ordentliche Erträge;1.727.076;4.493.152;5.319.913;8.332.387;4.302.578;963.393
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;11 - Personalaufwendungen;4.444.882;4.582.605;4.252.510;4.752.462;5.000.622;5.213.735
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;13 - Aufwendungen für Sach- und Dienstleistungen;373.599;4.568.108;4.665.453;3.680.500;3.009.400;973.300
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;14 - Bilanzielle Abschreibungen;37.582;72.873;60.232;66.641;64.826;66.957
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;15 - Transferaufwendungen;1.105.309;6.290.003;6.438.789;5.881.100;4.523.900;271.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;16 - sonstige ordentl. Aufwendungen;1.060.825;1.676.492;1.756.765;1.857.989;1.615.536;1.558.099
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;17 = ordentliche Aufwendungen;7.022.198;17.190.081;17.173.748;16.238.691;14.214.284;8.083.091
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-5.295.122;-12.696.929;-11.853.835;-7.906.304;-9.911.706;-7.119.698
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;19 - Finanzerträge;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;20 - Zinsen und sonst. Finanzaufwendungen;801.220;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;21 = Finanzergebnis (19 und 20);-801.220;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;22 = ordentliches Jahresergebnis (18 und 21);-6.096.342;-12.696.929;-11.853.835;-7.906.304;-9.911.706;-7.119.698
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;23 - außerordentliche Erträge;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-6.096.342;-12.696.929;-11.853.835;-7.906.304;-9.911.706;-7.119.698
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);178.860;183.113;126.965;160.046;160.046;160.046
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;28 = Jahresergebnis;-6.275.202;-12.880.042;-11.980.800;-8.066.351;-10.071.752;-7.279.745
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;02 - Zuwendungen und allg. Umlagen;66.102;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;03 - sonstige Transfererträge;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;04 - öffentl.rechtl. Leistungsentgelte;2.220.546;2.373.238;2.373.238;2.373.238;2.373.238;2.373.238
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;05 - privatrechtl. Leistungsentgelte;57.581;54.938;54.938;54.938;54.938;54.938
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;06 - Kostenerstattungen und Umlagen;102.967;102.000;102.000;102.000;102.000;102.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;07 - sonstige ordentliche Erträge;346.497;3.652;3.652;3.652;3.652;3.652
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;08 - aktivierte Eigenleistungen;109.904;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;09 - Bestandsveränderungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;10 = ordentliche Erträge;2.903.597;2.533.827;2.533.827;2.533.827;2.533.827;2.533.827
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;11 - Personalaufwendungen;12.142.305;12.513.998;13.678.450;15.045.827;15.849.514;16.558.924
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;13 - Aufwendungen für Sach- und Dienstleistungen;238.343;755.835;1.155.715;819.315;175.815;175.815
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;14 - Bilanzielle Abschreibungen;88.085;162.548;263.394;366.822;366.822;366.822
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;15 - Transferaufwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;16 - sonstige ordentl. Aufwendungen;1.611.077;1.671.594;1.601.291;1.570.291;1.570.291;1.570.291
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;17 = ordentliche Aufwendungen;14.079.810;15.103.975;16.698.851;17.802.255;17.962.442;18.671.852
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-11.176.214;-12.570.148;-14.165.024;-15.268.428;-15.428.615;-16.138.025
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;19 - Finanzerträge;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;22 = ordentliches Jahresergebnis (18 und 21);-11.176.214;-12.570.148;-14.165.024;-15.268.428;-15.428.615;-16.138.025
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;23 - außerordentliche Erträge;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
